Date,Algerian Dinar,Australian Dollar,Bahrain Dinar,Bolivar Fuerte,Botswana Pula,Brazilian Real,Brunei Dollar,Canadian Dollar,Chilean Peso,Chinese Yuan,Colombian Peso,Czech Koruna,Danish Krone,Euro,Hungarian Forint,Icelandic Krona,Indian Rupee,Indonesian Rupiah,Iranian Rial,Israeli New Sheqel,Japanese Yen,Kazakhstani Tenge,Korean Won,Kuwaiti Dinar,Libyan Dinar,Malaysian Ringgit,Mauritian Rupee,Mexican Peso,Nepalese Rupee,New Zealand Dollar,Norwegian Krone,Nuevo Sol,Pakistani Rupee,Peso Uruguayo,Philippine Peso,Polish Zloty,Qatar Riyal,Rial Omani,Russian Ruble,Saudi Arabian Riyal,Singapore Dollar,South African Rand,Sri Lanka Rupee,Swedish Krona,Swiss Franc,Thai Baht,Trinidad And Tobago Dollar,Tunisian Dinar,U.A.E. Dirham,U.K. Pound Sterling,U.S. Dollar
2004-9-28,,0.7145,0.376,,0.21175,2.872,1.6947,1.2755,611.87,8.2766,2600.64,,6.0316,1.2335,200.38,71.07,46.05,9205.0,8744.128368,4.48,111.2,,,,1.932367,3.8,28.5517,,74.54,0.668,6.7698,,59.21095,,,3.5483,3.64,0.3845,29.215,3.75,1.6947,,,7.3775,1.2612,41.584,6.2806,,3.6725,1.8131,1.0
2004-9-29,,0.7165,0.376,,0.21055,,1.6938,1.2725,606.46,8.2766,2596.28,25.666,6.0383,1.2323,200.4,71.19,46.16,9186.0,8750.804985,4.482,111.1,,,0.2947,1.932367,3.8,28.6497,11.4288,74.54,0.6697,6.7768,,,,,3.5322,3.64,0.3845,29.2171,3.75,1.6938,,103.5484,7.365,1.26,41.549,6.2818,,3.6725,1.8067,1.0
2004-9-30,,0.7147,0.376,,0.21085,2.8594,1.6908,1.2639,606.96,8.2766,2595.17,25.512,5.9969,1.2409,200.52,71.02,,9170.0,8751.996593,,111.0,,1147.9,0.2947,1.932367,3.8,28.5787,11.3884,74.785,0.6698,6.7217,,59.21095,,,3.5569,3.64,0.3845,29.2224,3.75,1.6908,6.45,103.6519,7.355,1.2595,41.5,6.2659,,3.6725,1.7988,1.0
2004-10-1,,0.7265,0.376,,,,1.6863,1.263,608.9,,2608.3,25.468,5.994,1.2413,198.53,70.96,45.92,9145.0,8737.571454,4.476,110.08,,1152.7,,1.932367,3.8,28.581,11.3503,74.795,0.6765,6.7091,,59.21095,,,3.5253,3.64,0.3845,29.2175,3.75,1.6863,6.475,103.6245,7.2825,1.2515,41.404,6.2788,,3.6725,1.7937,1.0
2004-10-4,,,0.376,,0.20995,2.8505,1.6865,,608.1,8.2766,2630.81,25.619,6.0473,1.2305,199.64,71.12,45.91,9165.0,,4.468,110.72,,1148.0,0.2947,1.932367,3.8,28.5889,,74.795,0.6723,6.7412,,,,,3.5088,3.64,0.3845,29.2159,3.75,1.6865,6.485,103.5984,7.2825,1.2566,41.399,6.2872,,3.6725,1.7885,1.0
2004-10-5,,0.7215,0.376,,0.2086,2.8257,1.6859,1.2623,603.47,8.2766,2629.65,25.564,6.0473,1.2304,200.07,71.46,45.86,9068.0,8774.080489,4.466,110.87,,1149.8,0.2947,1.932367,3.8,28.5786,11.3149,,0.669,6.7279,,59.21095,,,3.5198,3.64,0.3845,29.219,3.75,1.6859,6.555,103.57,7.3725,1.2654,41.385,,,3.6725,1.7827,1.0
2004-10-6,,0.7246,0.376,,0.209,2.8233,1.6888,,600.31,8.2766,,25.581,6.0587,1.2282,200.2,71.26,45.9,9105.0,8765.831761,4.465,111.1,,1148.2,0.2947,1.932367,3.8,28.5799,,74.795,0.6735,6.7334,,,,,3.5086,3.64,0.3845,29.2215,3.75,1.6888,6.53,103.634,7.3525,1.2648,41.45,6.2574,,3.6725,1.7807,1.0
2004-10-7,,0.7246,0.376,,0.20735,2.8354,1.6907,1.2575,600.84,8.2766,2603.34,25.509,6.0502,1.2301,200.1,71.11,45.86,9095.0,8762.387122,,111.05,,1150.5,0.2947,1.932367,3.8,28.5717,11.2874,74.795,0.6749,6.7356,,59.21095,,,3.5226,3.64,0.3845,29.2204,3.75,1.6907,6.585,103.6326,7.35,1.2637,41.407,6.2713,,3.6725,1.7803,1.0
2004-10-8,,0.7278,0.376,,0.20785,,1.6849,,602.92,8.2768,,25.468,6.0413,1.2315,199.33,71.04,45.83,9084.0,8744.7034,4.468,110.58,,1151.8,,1.932367,3.8,,,74.795,0.6766,,,,,,3.5166,3.64,0.3845,29.2218,3.75,1.6849,,103.6709,7.33,1.2604,41.346,6.2602,,3.6725,1.7869,1.0
2004-10-11,,0.7338,0.376,,,2.8243,1.6834,,,,2583.74,25.33,,1.2392,197.94,70.54,45.77,9063.0,8725.190713,4.452,,,1149.9,0.2947,1.932367,3.8,28.5771,11.2449,74.635,0.6844,6.6382,,59.21095,,,3.4795,3.64,0.3845,29.1272,3.75,1.6834,,103.664,7.31,1.25,41.284,6.2604,,3.6725,1.7951,1.0
2004-10-12,,0.7315,0.376,,0.20855,,1.6849,1.2573,596.6,8.2765,2583.74,25.494,6.0419,1.2312,200.01,71.03,45.86,9095.0,8763.819878,4.46,109.65,,1146.0,0.2947,1.932367,3.8,28.564,11.2865,74.55,0.6818,6.6541,,59.21095,,,3.4855,3.64,0.3845,29.1152,3.75,1.6849,6.545,103.702,7.345,1.26,41.34,6.2636,,3.6725,1.7875,1.0
2004-10-13,,0.7284,0.376,,0.20735,2.831,1.6843,,598.05,8.2765,,25.653,6.0637,1.2267,200.63,71.16,,9115.0,8763.774876,4.463,109.6,,1147.6,,1.932367,3.8,28.5926,,74.55,0.6768,6.7058,,,,,3.4949,3.64,0.3845,,3.75,1.6843,,103.762,7.355,1.258,41.374,6.2673,,3.6725,1.7902,1.0
2004-10-14,,0.7247,0.376,,0.2084,,1.6848,,603.18,8.2765,,25.415,6.0092,1.2377,200.11,70.59,45.86,9138.0,8741.273149,,109.67,,1146.2,0.2947,1.932367,3.8,28.6028,,74.55,0.6762,6.6216,,59.21095,,,3.4736,3.64,0.3845,29.1154,3.75,1.6848,,103.851,7.3375,1.2496,41.445,6.2678,,3.6725,1.8003,1.0
2004-10-15,,0.7303,0.376,,0.2106,,1.6807,,608.92,8.2765,,25.345,5.9919,1.2414,199.87,70.42,45.86,9102.0,,4.464,109.6,,1147.5,,1.932367,3.8,28.5896,,,0.6807,6.6183,,59.21095,,,3.478,3.64,0.3845,29.1151,3.75,1.6807,,103.8598,7.345,1.2435,,,,3.6725,1.7986,1.0
2004-10-18,,0.7312,0.376,,0.2126,2.8615,1.6782,1.2548,611.03,8.2765,,25.157,5.9634,1.2474,198.88,69.76,45.83,9089.0,8745.703356,,109.25,,1145.4,0.2947,1.932367,3.8,28.6163,11.5068,,0.6863,6.6049,,59.21095,,,,3.64,0.3845,29.1191,3.75,1.6782,6.4,103.9145,7.3025,1.2327,41.462,6.2828,,3.6725,1.8019,1.0
2004-10-19,,0.7248,0.376,,0.21405,2.8539,1.6797,1.2544,608.33,8.2765,2562.56,25.122,5.9464,1.2509,197.84,69.87,45.83,9105.0,8750.849831,4.467,109.42,,1143.9,0.2947,1.932367,3.8,28.5777,11.4507,74.55,0.6844,6.5873,,59.21095,,,3.4395,3.64,0.3845,29.1175,3.75,1.6797,,103.9537,7.29,,41.398,6.2847,,3.6725,1.8018,1.0
2004-10-20,,0.7275,0.376,,0.21525,2.8698,1.6744,,608.8,8.2765,2556.18,25.011,5.9072,1.259,196.31,69.64,45.79,9063.0,8744.787007,4.453,108.6,,1144.7,0.2947,1.932367,3.8,28.5991,,,0.6854,6.5369,,,,,3.4169,3.64,0.3845,29.115,3.75,1.6744,6.285,103.9696,7.245,1.222,41.341,6.2473,,3.6725,1.8084,1.0
2004-10-21,,0.7367,0.376,,0.21665,2.8839,1.6722,1.2428,615.85,8.2765,2561.33,24.994,5.8986,1.2606,195.63,69.31,45.77,9091.0,8737.569074,4.442,107.82,,1142.7,0.2947,1.932367,3.8,28.5718,11.4722,,0.6906,6.5322,,,,,3.4161,3.64,0.3845,,3.75,1.6722,6.25,103.9863,7.2,1.2172,41.333,6.2783,,3.6725,1.8296,1.0
2004-10-22,,0.7365,0.376,,,2.8527,1.6709,,612.25,,2555.26,25.037,5.898,1.2606,195.61,69.06,,9086.0,8736.384386,4.443,107.6,,1141.9,,1.932367,3.8,28.5486,,,0.6926,6.514,,59.21095,,,3.4052,3.64,0.3845,28.9989,3.75,1.6709,6.19,103.9879,7.2075,1.2183,41.323,6.2735,,3.6725,1.8261,1.0
2004-10-25,,0.7445,0.376,,0.21775,2.8481,1.6629,1.2233,607.51,8.2765,2553.02,24.675,5.812,1.2792,193.24,68.38,45.65,9067.0,8765.0,4.43,106.77,,1141.1,0.2947,1.932367,3.8,28.5573,11.515,,,6.431,,59.21095,,,3.3705,3.64,0.3845,28.8673,3.75,1.6629,6.155,103.9911,7.13,1.1968,,6.2752,,3.6725,1.8423,1.0
2004-10-26,,0.7476,0.376,,0.2175,2.8809,1.6626,1.2251,611.98,8.2765,2568.11,24.752,5.8156,1.2784,194.01,68.72,45.66,9070.0,8758.0,4.432,106.72,,1136.0,0.2947,1.932367,3.8,28.534,11.5178,,0.7011,6.4432,,59.21095,,,3.4077,3.64,0.3845,28.7709,3.75,1.6626,6.23,103.9896,7.08,1.1978,41.03,6.2794,,3.6725,1.8369,1.0
2004-10-27,,0.7454,0.376,,0.21885,2.8721,1.6677,1.2257,612.72,8.2765,2582.39,24.696,5.8121,1.2792,193.9,69.19,45.72,9095.0,,,107.1,,,0.2947,1.932367,3.8,28.4799,11.5118,74.345,0.6966,6.3806,,59.21095,,,3.409,3.64,0.3845,28.7674,3.75,1.6677,6.165,,7.0675,1.1984,41.077,6.2697,,3.6725,1.8387,1.0
2004-10-28,,0.7487,0.376,,0.21805,2.8577,1.662,1.2197,610.61,8.2765,2579.59,,5.8486,1.2711,,69.59,45.56,9090.0,8768.0,,106.15,,,0.2947,1.932367,3.8,28.4437,11.5293,74.295,0.6869,6.446,,,,,3.4123,3.64,0.3845,28.7783,3.75,1.662,6.175,104.0178,7.0875,1.2083,41.015,6.2616,,3.6725,1.8233,1.0
2004-10-29,,0.7461,0.376,,0.2202,2.8647,1.6621,1.2207,615.2,8.2765,2585.8,24.76,5.8354,1.2737,,69.08,45.45,9090.0,,4.468,106.13,,,,1.932367,3.8,28.4578,11.539,74.295,0.6825,6.3959,,,,,3.396,3.64,0.3845,28.7655,3.75,1.6621,,104.0476,7.0975,1.1997,41.041,6.2726,,3.6725,1.8319,1.0
2004-11-1,,0.7473,0.376,,0.2194,,1.664,1.223,613.89,8.2765,,24.718,5.8304,1.2748,,68.73,45.41,9085.0,8772.0,4.441,106.25,,1122.3,0.2947,1.932367,3.8,28.5368,11.5331,74.11,0.6867,6.3751,,59.21095,,,,3.64,0.3845,28.7651,3.75,1.664,6.115,104.1176,7.09,1.2007,41.071,6.2764,,3.6725,1.8337,1.0
2004-11-2,,,,,0.2182,,1.6658,1.227,613.89,8.2765,2575.19,24.764,5.8504,1.2705,193.36,68.92,,9080.0,8777.0,4.453,106.4,,1117.4,,1.932367,3.8,,11.4997,,0.6829,6.4368,,,,,,3.64,0.3845,28.7778,3.75,1.6658,6.175,,7.1275,,41.065,,,3.6725,1.8357,1.0
2004-11-3,,0.7459,0.376,,0.2195,2.8557,1.6677,,609.19,8.2765,2568.08,24.665,5.8277,1.2754,193.56,69.0,45.5,9108.0,8781.0,4.45,,,1117.6,0.2947,1.932367,3.8,28.5474,,73.8,0.6866,6.4239,,,,,3.3928,3.64,0.3845,28.7811,3.75,1.6677,6.16,104.3282,7.1375,1.2063,41.117,6.2673,,3.6725,1.8397,1.0
2004-11-4,,0.7564,0.376,,0.2204,2.8296,1.6626,1.2052,,8.2765,2561.28,24.453,5.7737,1.2874,191.7,68.01,45.3,,8780.0,4.437,106.25,,,0.2947,,,28.5284,11.4118,73.795,0.6911,6.3337,,,,,3.3633,,,,,1.6626,6.1,104.432,7.0775,1.1904,41.053,6.2551,,3.6725,1.8468,1.0
2004-11-5,,0.7572,0.376,,0.21905,2.8203,1.6542,1.1983,601.87,8.2765,,24.457,,1.2856,,67.68,45.1,,,4.434,106.08,,,,,,28.4979,11.4031,73.795,,6.362,,,,,3.3397,,,,,1.6542,6.155,104.6152,7.0675,1.1893,40.921,6.2715,,3.6725,1.8437,1.0
2004-11-8,,0.7605,0.376,,0.2188,2.8178,1.6513,,601.32,8.2765,,24.338,5.7541,1.2917,189.47,67.4,45.11,9037.0,,4.426,105.45,,1110.9,0.2947,1.932367,3.8,28.4927,11.3953,73.545,0.6953,6.3413,,59.21095,,,3.3012,3.64,0.3845,,3.75,1.6513,6.175,104.6019,7.0075,1.1798,40.79,,,3.6725,1.8584,1.0
2004-11-9,,0.7565,0.376,,0.2178,2.8291,1.6523,,600.21,8.2765,2544.65,24.335,5.756,1.2911,190.18,67.64,45.1,8984.0,8785.0,4.428,105.6,,1105.9,0.2947,1.932367,3.8,28.4761,11.4465,73.545,0.6918,6.3744,,59.21095,,,3.3044,3.64,0.3845,,3.75,1.6523,6.23,104.5458,7.05,1.1847,40.723,6.2784,,3.6725,1.8536,1.0
2004-11-10,,0.7602,0.376,,0.21905,2.8279,1.6537,1.198,603.47,8.2765,2542.2,24.212,5.7263,1.2977,189.62,67.67,45.15,9030.0,8787.0,4.411,105.88,,,0.2947,1.932367,3.8,28.4624,11.4299,73.545,0.6892,6.3019,,,,,3.2985,3.64,0.3845,28.6718,3.75,1.6537,6.18,104.4062,7.0625,1.1757,40.7,6.2666,,3.6725,1.8587,1.0
2004-11-11,,0.7595,0.376,,0.2176,2.8201,,,,8.2765,2540.47,24.42,,1.289,189.96,67.89,45.2,9065.0,8790.0,4.411,106.98,,1109.0,0.2947,1.932367,3.8,,11.3997,,0.6843,,,,,,,3.64,0.3845,,3.75,,,,,1.1817,40.724,,,3.6725,1.8397,1.0
2004-11-12,,0.7648,0.376,,0.2189,2.8192,1.6531,1.1925,601.8,8.2765,2540.47,24.393,5.7516,1.2921,189.35,67.5,,9051.0,,4.429,106.66,,1112.4,,1.932367,3.8,,11.381,,0.6887,6.2789,,,,,3.3185,3.64,0.3845,28.6651,3.75,1.6531,6.155,104.4727,6.9525,1.1775,40.497,,,3.6725,1.8445,1.0
2004-11-15,,0.7695,,,0.22175,,,,597.9,8.2765,2541.98,24.275,5.7366,1.2955,187.8,67.13,,,8788.0,4.413,105.34,,,,1.932367,3.8,28.4664,,73.545,0.6934,6.2393,,,,,3.2973,3.64,0.3845,28.6696,3.75,,6.03,104.4945,6.905,1.1772,40.375,,,3.6725,1.853,1.0
2004-11-16,,0.7704,0.376,,0.22205,2.7983,1.6533,1.1934,,8.2765,2541.98,24.207,5.7298,1.2971,188.2,67.08,45.01,,8790.0,4.384,105.45,,,0.2947,1.932367,3.8,28.4435,11.3508,73.545,0.7005,6.2397,,59.21095,,,3.285,3.64,0.3845,28.6882,3.75,1.6533,6.045,104.7528,6.91,1.176,40.394,6.2675,,3.6725,1.8527,1.0
2004-11-17,,0.7736,0.376,,0.2237,2.7848,1.6509,1.1924,,8.2765,2535.89,,5.7062,1.3026,187.36,,45.03,,8790.0,4.388,105.41,,1093.1,0.2947,1.932367,3.8,28.4561,11.3271,73.345,,6.2387,,59.21095,,,3.2758,3.64,0.3845,,3.75,1.6509,6.005,104.9514,6.8925,1.1666,40.253,6.269,,3.6725,1.8587,1.0
2004-11-18,,0.7816,0.376,,0.2227,2.7666,1.6457,,589.21,8.2765,,,5.7059,1.3024,187.58,66.59,45.03,,,4.388,103.97,,1088.2,,1.932367,3.8,28.4636,,73.3,0.7083,6.2396,,59.21095,,,3.2519,3.64,0.3845,28.5387,3.75,1.6457,6.01,104.9164,6.8725,1.1645,40.095,6.2583,,3.6725,1.8568,1.0
2004-11-19,,0.7755,0.376,,0.2235,,1.6505,1.1916,,8.2765,2515.32,23.906,5.7071,1.302,,66.87,45.13,,,4.393,104.19,,1069.5,,1.932367,3.8,28.4894,11.3637,73.295,0.7059,6.2458,,59.673,,,3.2781,3.64,0.3845,,3.75,1.6505,6.6,104.9158,6.915,1.163,40.145,6.2798,,3.6725,1.8568,1.0
2004-11-22,,0.782,0.376,,0.2232,2.7629,1.6446,1.1844,590.28,8.2765,2517.56,23.849,,1.3033,189.34,66.71,45.08,8983.0,8795.0,4.379,103.3,,1068.6,0.2947,1.932367,3.8,28.4733,11.3949,73.295,0.7113,6.2672,,59.673,,,3.2423,3.64,0.3845,28.5208,3.75,1.6446,,104.8584,6.885,1.1624,39.883,6.2813,,3.6725,1.8559,1.0
2004-11-23,,0.7791,0.376,,0.2238,2.767,1.6473,1.1865,595.18,8.2765,2521.81,23.697,5.6773,1.3089,188.45,66.61,45.06,9020.0,8798.0,4.383,,,1063.7,0.2947,1.932367,3.8,28.5009,11.3447,73.295,0.71,6.2312,,59.673,,,3.2427,3.64,0.3845,28.5217,3.75,1.6473,5.985,104.8648,6.895,1.1594,39.905,6.265,,3.6725,1.8693,1.0
2004-11-24,,0.7858,0.376,,0.2246,2.7438,1.643,,591.24,8.2765,2509.79,23.603,5.6523,1.3146,186.45,66.36,45.06,8990.0,8796.0,,103.4,,1064.5,0.2947,1.932367,3.8,28.49,,73.295,0.7124,6.1859,,59.673,,,3.203,3.64,0.3845,,3.75,1.643,5.96,104.9112,,1.1523,39.738,6.2757,,3.6725,1.8788,1.0
2004-11-25,,0.7868,0.376,,,2.7477,1.6412,1.1804,,,2501.88,23.468,5.6226,1.3213,,65.97,45.03,,8794.0,4.365,102.85,,,0.2947,1.932367,3.8,28.4585,,73.295,0.7104,6.1451,,,,,3.1984,3.64,0.3845,,3.75,1.6412,5.895,105.0064,6.77,1.1422,39.582,,,3.6725,1.8887,1.0
2004-11-26,,0.7937,0.376,,,2.7503,1.639,1.1774,,,2501.88,23.411,5.6119,1.3238,,65.97,,,,4.371,102.4,,,,1.932367,3.8,28.4599,11.247,73.295,0.7153,6.1233,,,,,,3.64,0.3845,,3.75,1.639,5.885,,6.75,1.1425,39.443,6.2819,,3.6725,1.8936,1.0
2004-11-29,,0.7867,0.376,,0.2282,2.7324,1.639,1.185,587.16,8.2765,2484.36,23.42,5.6078,1.3247,185.52,65.29,44.97,8995.0,8789.0,4.374,102.9,,,0.2947,1.932367,3.8,28.4543,11.266,73.295,0.7161,6.0919,,,,,3.1845,3.64,0.3845,28.2367,3.75,1.639,,104.9851,6.725,1.1445,39.505,6.2764,,3.6725,1.8892,1.0
2004-11-30,,0.7775,0.376,,0.2292,2.7394,1.6417,,588.18,8.2765,2479.1,23.307,5.5876,1.3295,185.98,64.98,44.75,9018.0,8789.0,4.363,103.18,,1047.9,0.2947,1.932367,3.8,28.47,,73.295,0.7156,6.0963,,,,,3.1793,3.64,0.3845,28.1496,3.75,1.6417,5.785,104.9102,6.735,1.1365,39.536,6.2675,,3.6725,1.9073,1.0
2004-12-1,,0.7767,0.376,,0.2643,2.7299,1.635,1.1858,588.65,8.2765,2479.18,23.307,5.5892,1.3294,,64.87,44.47,9005.0,8787.0,4.367,102.8,,1048.1,0.2947,1.932367,3.8,28.4557,11.1713,72.795,0.714,6.1152,,,,,3.1478,3.64,0.3845,28.0161,3.75,1.635,5.79,104.8173,6.72,1.1404,,6.2791,,3.6725,1.9254,1.0
2004-12-2,,0.7605,0.376,,0.2293,2.7137,1.6324,1.1899,586.06,8.2765,2472.12,23.204,5.5807,1.3314,182.9,64.0,44.22,9020.0,8786.0,4.363,102.2,,1047.1,0.2947,1.932367,3.8,28.3949,11.1453,,0.7183,6.1338,,,,,3.1196,3.64,0.3845,27.9951,3.75,1.6324,5.79,104.5393,6.7225,1.1445,39.18,6.2906,,3.6725,1.9349,1.0
2004-12-3,,0.7746,0.376,,0.2286,2.7231,1.6441,,583.5,8.2765,2481.93,23.152,5.5865,1.33,184.34,63.39,44.24,9038.0,,,103.5,,,,,3.8,28.3127,,71.775,0.7157,6.1466,,,,,3.1466,3.64,0.3845,27.9271,3.75,1.6441,,104.1988,6.7625,1.1486,39.414,,,3.6725,1.9236,1.0
2004-12-6,,0.7817,0.376,,0.2317,2.7087,1.6333,1.2014,582.36,8.2765,2475.23,22.928,5.5294,1.3435,181.83,62.59,43.83,9030.0,8779.0,4.351,102.2,,1044.9,0.2947,1.932367,3.8,28.2938,11.1355,71.75,0.7215,6.061,,59.673,,,3.1034,3.64,0.3845,27.8402,3.75,1.6333,5.715,104.3957,6.6175,1.1372,,6.2707,,3.6725,1.9408,1.0
2004-12-7,,0.7772,0.376,,0.23165,,1.6345,1.2085,581.34,8.2765,,22.829,5.5211,1.3456,182.73,62.21,43.7,9070.0,8781.0,4.323,103.05,,1038.3,0.2947,1.932367,3.8,28.2652,11.1704,71.5,0.7198,6.046,,59.673,,,3.1093,3.64,0.3845,27.8741,3.75,1.6345,5.72,104.6795,6.6275,1.1373,39.176,6.2897,,3.6725,1.9482,1.0
2004-12-8,,0.766,0.376,,0.228,2.7314,1.6421,1.2251,,8.2765,,23.221,5.5871,1.33,184.46,61.99,43.92,9125.0,,4.339,103.1,,,0.2947,1.932367,3.8,28.3056,,71.25,0.7175,6.1733,,,,,3.1393,3.64,0.3845,27.9772,3.75,1.6421,5.855,104.769,,1.1513,39.308,6.2582,,3.6725,1.9297,1.0
2004-12-9,,0.7582,0.376,,0.22685,2.7656,1.6457,1.2256,581.64,8.2765,2455.12,23.137,5.5853,1.3305,185.45,63.09,44.23,9181.0,,4.344,104.0,,1052.2,0.2947,1.932367,3.8,28.2663,11.291,,0.7168,6.1939,,,,,3.1369,3.64,0.3845,28.0293,3.75,1.6457,,104.8252,6.7325,1.1555,39.445,6.2726,,3.6725,1.9185,1.0
2004-12-10,,0.7512,0.376,,0.22735,,1.6574,1.2263,592.38,8.2765,,23.402,5.6334,1.3191,188.73,63.48,44.61,9190.0,,4.36,105.28,,1056.8,,1.932367,3.8,28.3082,11.3343,71.545,0.7091,6.23,,,,,3.2017,3.64,0.3845,28.1243,3.75,1.6574,5.9,104.8438,6.8275,1.1657,,6.2667,,3.6725,1.9059,1.0
2004-12-13,,0.7532,0.376,,0.2303,2.7859,1.6511,1.2289,597.27,8.2765,2440.72,23.071,5.6002,1.3268,186.01,63.04,44.35,9233.0,,4.36,104.85,,1062.8,0.2947,1.932367,3.8,28.3129,11.3045,72.045,0.7017,6.1833,,59.673,,,3.1593,3.64,0.3845,,3.75,1.6511,,104.9419,6.7525,1.1582,39.605,6.2789,,3.6725,1.915,1.0
2004-12-14,,0.7597,0.376,,0.2307,2.7689,1.6473,1.2376,590.05,8.2765,2416.29,22.983,5.5816,1.3317,185.49,63.21,44.09,9270.0,8797.0,4.324,104.75,,1061.1,,1.932367,3.8,28.3532,11.2903,72.045,0.7103,6.1575,,59.673,,,3.147,3.64,0.3845,27.9955,3.75,1.6473,,105.0864,6.7025,1.1532,39.399,6.2797,,3.6725,1.9271,1.0
2004-12-15,,0.7568,0.376,,0.2311,,1.6499,1.223,579.11,8.2765,2385.1,22.884,5.5548,1.3383,184.65,63.35,44.13,9350.0,8797.0,4.33,105.25,,1056.1,0.2947,1.932367,3.8,28.3607,11.2028,71.8,0.71,6.1466,,59.673,,,3.1265,3.64,0.3845,27.9103,3.75,1.6499,,105.3311,6.7375,1.1437,39.528,6.2758,,3.6725,1.9356,1.0
2004-12-16,,0.7655,0.376,,0.2316,2.75,1.6413,1.2355,578.46,8.2765,2376.37,22.846,5.5456,1.3401,183.19,63.31,43.89,9238.0,8794.0,4.321,104.3,,1060.7,0.2947,1.932367,3.8,28.3471,11.2316,71.795,0.7177,6.1081,,59.673,,,3.1042,3.64,0.3845,27.8372,3.75,1.6413,,105.3693,6.6925,,39.202,6.282,,3.6725,1.9512,1.0
2004-12-17,,0.7615,0.376,,0.2294,2.7285,,,577.53,8.2765,2365.75,22.951,5.603,1.3264,185.25,63.45,44.03,9310.0,,4.34,104.48,,1055.6,,1.932367,3.8,28.3397,,71.295,0.7098,6.195,,59.673,,,3.1242,3.64,0.3845,27.8821,3.75,1.6455,,105.4733,,1.158,39.269,6.2831,,3.6725,1.9334,1.0
2004-12-20,,0.7634,0.376,,0.2313,,1.645,,577.04,8.2765,,22.765,5.5561,1.3378,183.39,62.85,43.91,9308.0,8803.0,4.332,104.35,,1058.8,0.2947,1.932367,3.8,28.2969,,71.295,0.7149,6.1511,,,,,3.0843,3.64,0.3845,27.8917,3.75,1.645,,105.4578,6.71,1.1487,39.148,6.2812,,3.6725,1.9454,1.0
2004-12-21,,0.7664,0.376,,0.2325,2.6919,,1.2271,565.3,8.2765,2329.79,22.768,,1.3394,183.09,62.78,43.8,9305.0,8801.0,4.333,103.86,,1056.1,0.2947,1.932367,3.8,28.3108,11.1873,71.295,0.713,6.1651,,,,,3.07,3.64,0.3845,27.8887,3.75,,5.675,105.2198,6.71,1.1493,39.043,6.2756,,3.6725,1.9358,1.0
2004-12-22,,0.7632,0.376,,0.2325,,1.6409,,566.08,8.2765,,22.836,5.5552,1.3384,183.65,62.62,43.88,9320.0,8803.0,4.341,104.35,,1055.4,,1.932367,3.8,28.317,,71.295,0.7103,6.1887,,59.673,,,3.0625,3.64,0.3845,27.8389,3.75,1.6409,5.67,105.0103,6.7375,1.1555,39.045,6.2644,,3.6725,1.9126,1.0
2004-12-23,,0.7659,0.376,,0.2335,,1.6402,,566.97,8.2765,,22.739,5.5273,1.3456,183.03,62.3,43.79,9305.0,,4.336,,,1056.5,0.2947,1.932367,3.8,,,71.295,0.7113,6.1552,,59.673,,,3.0353,3.64,0.3845,27.8341,3.75,1.6402,5.635,104.7877,6.7025,1.1477,39.031,,,3.6725,1.9204,1.0
2004-12-24,,0.7677,0.376,,,,1.6413,1.2295,555.99,,2404.4,,,1.3542,,,43.81,9285.0,,4.331,103.67,,1051.0,,1.932367,3.8,28.2884,11.15,71.295,0.713,,,59.5124,,,3.014,3.64,0.3845,27.8251,3.75,1.6413,5.64,104.6242,,1.1418,39.004,,,3.6725,1.9264,1.0
2004-12-27,,,0.376,,0.2338,2.6904,1.6428,,561.05,8.2765,2375.99,22.578,5.5009,1.3527,181.68,61.92,43.84,9300.0,8798.0,4.339,103.9,,1046.2,0.2947,1.932367,3.8,28.2998,11.1348,71.07,,6.11,,59.124,,,3.0177,3.64,0.3845,27.7796,3.75,1.6428,,104.4619,6.67,1.145,39.105,,,3.6725,,1.0
2004-12-28,,,0.376,,0.2346,2.6975,1.6361,,561.13,8.2765,2385.32,22.424,5.458,1.3633,180.19,61.5,43.78,9295.0,8795.0,4.34,103.2,,1047.7,0.2947,1.932367,3.8,28.3618,11.2042,71.07,,6.0676,,59.124,,,2.9716,3.64,0.3845,27.775,3.75,1.6361,5.625,104.3493,6.625,1.1341,39.024,,,3.6725,,1.0
2004-12-29,,0.7792,0.376,,0.234,2.6887,1.6365,,559.66,8.2765,2415.37,22.405,5.4645,1.3608,180.22,61.72,43.74,9308.0,8795.0,4.374,103.35,,1042.4,0.2947,1.932367,3.8,28.3103,,71.04,0.7211,6.081,,59.124,,,2.9784,3.64,0.3845,27.7487,3.75,1.6365,5.635,104.3327,6.5828,,39.063,6.278,,3.6725,1.9221,1.0
2004-12-30,,0.7753,0.376,,0.2334,2.6828,1.6369,1.2062,559.83,8.2765,2412.1,22.344,5.4676,1.3604,180.36,61.24,43.71,9355.0,8793.0,4.339,104.12,,1043.2,,1.932367,3.8,,11.2183,71.045,0.7135,6.0596,,,,,2.9953,3.64,0.3845,27.7487,3.75,1.6369,5.66,104.4041,6.6125,1.1359,39.066,6.2838,,3.6725,1.9198,1.0
